0.00,1.00,711.19,233.25,-29.54,5.21,710.21,233.42,5.12,29.18,710.38,234.38,-24.22,34.93,709.58,235.52,5.03,29.56,709.75,236.49,-24.08,34.38,708.96,237.62,5.00,31.19,709.13,238.65,-28.76,5.60,708.18,238.83,3.75,26.76,708.30,239.71,-22.91,35.47,707.55,240.87,3.39,29.44,707.66,241.84,-21.40,34.90,706.96,242.99,-1.33,28.38,706.91,243.91,13.01,45.57,707.34,245.41,-27.75,10.30,706.43,245.76,1.10,22.67,706.47,246.49,-20.28,36.09,705.80,247.68,0.83,29.97,705.83,248.66,-19.62,33.08,705.19,249.75,0.47,34.22,705.20,250.88,-22.80,8.71,704.46,251.17,-3.09,20.69,704.35,251.84,-16.66,36.12,703.81,253.02,-3.15,30.04,703.70,254.01,-13.88,33.97,703.25,255.13,-11.75,29.28,702.85,256.09,26.59,41.38,703.73,257.44,-14.33,17.68,703.27,258.03,-8.80,15.72,702.97,258.54,-12.10,36.52,702.58,259.74,-7.11,30.64,702.34,260.75,-11.51,32.79
0.00,1.00,707.66,241.84,-21.40,34.90,706.96,242.99,-1.33,28.38,706.91,243.91,13.01,45.57,707.34,245.41,-27.75,10.30,706.43,245.76,1.10,22.67,706.47,246.49,-20.28,36.09,705.80,247.68,0.83,29.97,705.83,248.66,-19.62,33.08,705.19,249.75,0.47,34.22,705.20,250.88,-22.80,8.71,704.46,251.17,-3.09,20.69,704.35,251.84,-16.66,36.12,703.81,253.02,-3.15,30.04,703.70,254.01,-13.88,33.97,703.25,255.13,-11.75,29.28,702.85,256.09,26.59,41.38,703.73,257.44,-14.33,17.68,703.27,258.03,-8.80,15.72,702.97,258.54,-12.10,36.52,702.58,259.74,-7.11,30.64,702.34,260.75,-11.51,32.79,701.97,261.82,-8.24,31.83,701.69,262.87,-10.23,32.29,701.36,263.93,-9.57,32.14,701.04,264.98,-8.88,32.03,700.76,266.03,-10.94,32.38,700.39,267.10,-7.42,31.81,700.16,268.14,-12.72,32.58,699.73,269.21,-4.47,31.72,699.59,270.25,-19.91,32.29,698.93,271.31,20.94,33.77
0.00,1.00,704.46,251.17,-3.09,20.69,704.35,251.84,-16.66,36.12,703.81,253.02,-3.15,30.04,703.70,254.01,-13.88,33.97,703.25,255.13,-11.75,29.28,702.85,256.09,26.59,41.38,703.73,257.44,-14.33,17.68,703.27,258.03,-8.80,15.72,702.97,258.54,-12.10,36.52,702.58,259.74,-7.11,30.64,702.34,260.75,-11.51,32.79,701.97,261.82,-8.24,31.83,701.69,262.87,-10.23,32.29,701.36,263.93,-9.57,32.14,701.04,264.98,-8.88,32.03,700.76,266.03,-10.94,32.38,700.39,267.10,-7.42,31.81,700.16,268.14,-12.72,32.58,699.73,269.21,-4.47,31.72,699.59,270.25,-19.91,32.29,698.93,271.31,20.94,33.77,699.61,272.42,3.22,41.32,699.73,273.78,-16.35,31.27,699.18,274.80,-2.81,31.51,699.10,275.84,-16.74,33.27,698.54,276.93,-1.84,30.83,698.49,277.94,-17.84,33.60,697.89,279.05,-0.72,30.59,697.88,280.05,-18.94,33.80,697.25,281.16,0.34,30.40,697.27,282.16,-19.99,33.98
0.00,1.00,702.34,260.75,-11.51,32.79,701.97,261.82,-8.24,31.83,701.69,262.87,-10.23,32.29,701.36,263.93,-9.57,32.14,701.04,264.98,-8.88,32.03,700.76,266.03,-10.94,32.38,700.39,267.10,-7.42,31.81,700.16,268.14,-12.72,32.58,699.73,269.21,-4.47,31.72,699.59,270.25,-19.91,32.29,698.93,271.31,20.94,33.77,699.61,272.42,3.22,41.32,699.73,273.78,-16.35,31.27,699.18,274.80,-2.81,31.51,699.10,275.84,-16.74,33.27,698.54,276.93,-1.84,30.83,698.49,277.94,-17.84,33.60,697.89,279.05,-0.72,30.59,697.88,280.05,-18.94,33.80,697.25,281.16,0.34,30.40,697.27,282.16,-19.99,33.98,696.60,283.27,1.39,30.24,696.66,284.26,-21.13,34.13,695.95,285.39,2.99,30.15,696.06,286.37,-24.39,34.03,695.26,287.49,12.15,30.86,695.65,288.50,17.83,41.87,696.25,289.88,-28.72,34.15,695.31,291.00,-19.83,34.53,694.64,292.14,3.43,28.98,694.77,293.09,-23.26,37.14
0.00,1.00,698.93,271.31,20.94,33.77,699.61,272.42,3.22,41.32,699.73,273.78,-16.35,31.27,699.18,274.80,-2.81,31.51,699.10,275.84,-16.74,33.27,698.54,276.93,-1.84,30.83,698.49,277.94,-17.84,33.60,697.89,279.05,-0.72,30.59,697.88,280.05,-18.94,33.80,697.25,281.16,0.34,30.40,697.27,282.16,-19.99,33.98,696.60,283.27,1.39,30.24,696.66,284.26,-21.13,34.13,695.95,285.39,2.99,30.15,696.06,286.37,-24.39,34.03,695.26,287.49,12.15,30.86,695.65,288.50,17.83,41.87,696.25,289.88,-28.72,34.15,695.31,291.00,-19.83,34.53,694.64,292.14,3.43,28.98,694.77,293.09,-23.26,37.14,693.99,294.30,10.56,58.65,694.35,296.23,-26.38,33.90,693.48,297.34,-22.81,34.44,692.72,298.48,5.02,30.30,692.90,299.46,-19.11,64.29,692.26,301.58,5.21,29.54,692.44,302.55,-23.86,34.53,691.66,303.68,-25.22,35.25,690.82,304.84,5.16,27.98,691.00,305.75,-16.29,78.71
0.00,1.00,697.27,282.16,-19.99,33.98,696.60,283.27,1.39,30.24,696.66,284.26,-21.13,34.13,695.95,285.39,2.99,30.15,696.06,286.37,-24.39,34.03,695.26,287.49,12.15,30.86,695.65,288.50,17.83,41.87,696.25,289.88,-28.72,34.15,695.31,291.00,-19.83,34.53,694.64,292.14,3.43,28.98,694.77,293.09,-23.26,37.14,693.99,294.30,10.56,58.65,694.35,296.23,-26.38,33.90,693.48,297.34,-22.81,34.44,692.72,298.48,5.02,30.30,692.90,299.46,-19.11,64.29,692.26,301.58,5.21,29.54,692.44,302.55,-23.86,34.53,691.66,303.68,-25.22,35.25,690.82,304.84,5.16,27.98,691.00,305.75,-16.29,78.71,690.46,308.34,4.71,32.64,690.62,309.42,-21.23,33.70,689.93,310.52,-27.78,33.54,689.00,311.62,10.52,58.04,689.35,313.52,-23.52,38.73,688.58,314.80,16.35,26.18,689.11,315.66,-15.56,34.37,688.61,316.79,-30.40,32.54,687.61,317.85,9.29,57.10,687.91,319.72,-20.17,40.39
0.00,1.00,694.77,293.09,-23.26,37.14,693.99,294.30,10.56,58.65,694.35,296.23,-26.38,33.90,693.48,297.34,-22.81,34.44,692.72,298.48,5.02,30.30,692.90,299.46,-19.11,64.29,692.26,301.58,5.21,29.54,692.44,302.55,-23.86,34.53,691.66,303.68,-25.22,35.25,690.82,304.84,5.16,27.98,691.00,305.75,-16.29,78.71,690.46,308.34,4.71,32.64,690.62,309.42,-21.23,33.70,689.93,310.52,-27.78,33.54,689.00,311.62,10.52,58.04,689.35,313.52,-23.52,38.73,688.58,314.80,16.35,26.18,689.11,315.66,-15.56,34.37,688.61,316.79,-30.40,32.54,687.61,317.85,9.29,57.10,687.91,319.72,-20.17,40.39,687.25,321.06,0.18,30.01,687.25,322.04,-15.99,28.27,686.74,322.96,-23.69,74.44,685.95,325.40,5.07,43.33,686.12,326.84,-19.54,30.01,685.48,327.82,-2.11,32.94,685.41,328.90,-12.69,28.32,685.00,329.83,-27.30,59.82,684.10,331.79,2.71,41.81,684.18,333.17,-16.46,31.47
0.00,1.00,691.00,305.75,-16.29,78.71,690.46,308.34,4.71,32.64,690.62,309.42,-21.23,33.70,689.93,310.52,-27.78,33.54,689.00,311.62,10.52,58.04,689.35,313.52,-23.52,38.73,688.58,314.80,16.35,26.18,689.11,315.66,-15.56,34.37,688.61,316.79,-30.40,32.54,687.61,317.85,9.29,57.10,687.91,319.72,-20.17,40.39,687.25,321.06,0.18,30.01,687.25,322.04,-15.99,28.27,686.74,322.96,-23.69,74.44,685.95,325.40,5.07,43.33,686.12,326.84,-19.54,30.01,685.48,327.82,-2.11,32.94,685.41,328.90,-12.69,28.32,685.00,329.83,-27.30,59.82,684.10,331.79,2.71,41.81,684.18,333.17,-16.46,31.47,683.65,334.20,-6.06,28.18,683.44,335.12,-4.94,53.53,683.29,336.87,-29.83,49.97,682.31,338.52,-1.54,28.89,682.25,339.47,-15.97,28.18,681.74,340.39,6.16,58.92,681.92,342.32,7.06,55.97,682.17,344.17,-35.53,27.12,681.00,345.06,-1.93,50.39,680.93,346.70,-2.14,50.31
0.00,1.00,687.91,319.72,-20.17,40.39,687.25,321.06,0.18,30.01,687.25,322.04,-15.99,28.27,686.74,322.96,-23.69,74.44,685.95,325.40,5.07,43.33,686.12,326.84,-19.54,30.01,685.48,327.82,-2.11,32.94,685.41,328.90,-12.69,28.32,685.00,329.83,-27.30,59.82,684.10,331.79,2.71,41.81,684.18,333.17,-16.46,31.47,683.65,334.20,-6.06,28.18,683.44,335.12,-4.94,53.53,683.29,336.87,-29.83,49.97,682.31,338.52,-1.54,28.89,682.25,339.47,-15.97,28.18,681.74,340.39,6.16,58.92,681.92,342.32,7.06,55.97,682.17,344.17,-35.53,27.12,681.00,345.06,-1.93,50.39,680.93,346.70,-2.14,50.31,680.87,348.36,-32.95,28.72,679.79,349.30,-4.59,48.58,679.63,350.89,-0.19,51.66,679.63,352.60,-32.30,29.18,678.57,353.55,-8.60,45.77,678.28,355.05,9.74,58.62,678.60,356.98,-19.48,38.15,677.97,358.23,-11.14,43.99,677.59,359.67,4.08,54.65,677.74,361.47,-32.22,29.23
0.00,1.00,684.18,333.17,-16.46,31.47,683.65,334.20,-6.06,28.18,683.44,335.12,-4.94,53.53,683.29,336.87,-29.83,49.97,682.31,338.52,-1.54,28.89,682.25,339.47,-15.97,28.18,681.74,340.39,6.16,58.92,681.92,342.32,7.06,55.97,682.17,344.17,-35.53,27.12,681.00,345.06,-1.93,50.39,680.93,346.70,-2.14,50.31,680.87,348.36,-32.95,28.72,679.79,349.30,-4.59,48.58,679.63,350.89,-0.19,51.66,679.63,352.60,-32.30,29.18,678.57,353.55,-8.60,45.77,678.28,355.05,9.74,58.62,678.60,356.98,-19.48,38.15,677.97,358.23,-11.14,43.99,677.59,359.67,4.08,54.65,677.74,361.47,-32.22,29.23,676.68,362.43,-10.84,44.20,676.31,363.87,5.02,55.31,676.49,365.70,-31.55,29.70,675.45,366.67,-12.63,42.95,675.02,368.07,5.18,55.42,675.21,369.90,-26.21,33.44,674.34,371.00,0.60,52.21,674.36,372.71,5.65,55.75,674.55,374.54,-29.33,31.26,673.59,375.57,-17.20,39.75
