0.00,0.00,370.79,304.61,37.50,12.50,372.18,305.05,49.49,48.46,374.10,306.90,50.07,50.26,375.98,308.79,51.09,53.03,377.94,310.84,38.18,15.58,379.39,311.44,48.05,39.85,381.21,312.92,41.01,53.10,382.78,314.94,43.11,49.03,384.40,316.80,60.00,50.31,386.67,318.72,58.12,49.85,388.89,320.61,40.34,50.25,390.44,322.52,44.50,49.20,392.11,324.39,42.65,52.71,393.75,326.39,51.09,39.98,395.64,327.94,68.19,29.13,398.29,329.02,36.26,53.08,399.64,331.04,49.79,49.26,401.55,332.91,37.12,50.16,402.95,334.81,52.03,49.97,404.91,336.71,62.42,50.00,407.29,338.61,50.00,50.00,409.21,340.51,37.68,50.03,410.64,342.41,47.21,49.82,412.40,344.31,74.45,50.92,415.24,346.25,54.41,39.49,417.32,347.76,50.86,37.13,419.26,349.17,31.95,36.54,420.49,350.55,27.59,45.42,421.52,352.26,58.79,52.77,423.74,354.28,42.90,41.44,425.41,355.86,23.98,42.35
0.00,0.00,388.89,320.61,40.34,50.25,390.44,322.52,44.50,49.20,392.11,324.39,42.65,52.71,393.75,326.39,51.09,39.98,395.64,327.94,68.19,29.13,398.29,329.02,36.26,53.08,399.64,331.04,49.79,49.26,401.55,332.91,37.12,50.16,402.95,334.81,52.03,49.97,404.91,336.71,62.42,50.00,407.29,338.61,50.00,50.00,409.21,340.51,37.68,50.03,410.64,342.41,47.21,49.82,412.40,344.31,74.45,50.92,415.24,346.25,54.41,39.49,417.32,347.76,50.86,37.13,419.26,349.17,31.95,36.54,420.49,350.55,27.59,45.42,421.52,352.26,58.79,52.77,423.74,354.28,42.90,41.44,425.41,355.86,23.98,42.35,426.30,357.45,52.65,52.48,428.27,359.45,59.04,46.71,430.53,361.23,81.61,60.57,433.57,363.49,77.77,69.44,436.64,366.17,11.91,51.61,437.04,368.10,52.98,80.07,439.07,371.13,36.71,87.40,440.45,374.46,51.38,71.62,442.40,377.22,49.32,50.84,444.29,379.11,37.50,87.50
0.00,0.00,407.29,338.61,50.00,50.00,409.21,340.51,37.68,50.03,410.64,342.41,47.21,49.82,412.40,344.31,74.45,50.92,415.24,346.25,54.41,39.49,417.32,347.76,50.86,37.13,419.26,349.17,31.95,36.54,420.49,350.55,27.59,45.42,421.52,352.26,58.79,52.77,423.74,354.28,42.90,41.44,425.41,355.86,23.98,42.35,426.30,357.45,52.65,52.48,428.27,359.45,59.04,46.71,430.53,361.23,81.61,60.57,433.57,363.49,77.77,69.44,436.64,366.17,11.91,51.61,437.04,368.10,52.98,80.07,439.07,371.13,36.71,87.40,440.45,374.46,51.38,71.62,442.40,377.22,49.32,50.84,444.29,379.11,37.50,87.50,445.71,382.44,49.19,75.15,447.56,385.29,52.22,88.21,449.58,388.66,24.78,54.38,450.51,390.75,56.79,57.31,452.64,392.90,53.39,74.67,454.68,395.74,59.33,66.79,456.93,398.29,53.67,59.41,458.98,400.54,58.06,73.10,461.17,403.31,55.33,64.66,463.29,405.78,56.25,79.83
0.00,0.00,425.41,355.86,23.98,42.35,426.30,357.45,52.65,52.48,428.27,359.45,59.04,46.71,430.53,361.23,81.61,60.57,433.57,363.49,77.77,69.44,436.64,366.17,11.91,51.61,437.04,368.10,52.98,80.07,439.07,371.13,36.71,87.40,440.45,374.46,51.38,71.62,442.40,377.22,49.32,50.84,444.29,379.11,37.50,87.50,445.71,382.44,49.19,75.15,447.56,385.29,52.22,88.21,449.58,388.66,24.78,54.38,450.51,390.75,56.79,57.31,452.64,392.90,53.39,74.67,454.68,395.74,59.33,66.79,456.93,398.29,53.67,59.41,458.98,400.54,58.06,73.10,461.17,403.31,55.33,64.66,463.29,405.78,56.25,79.83,465.41,408.78,57.19,62.62,467.60,411.24,54.40,19.55,469.65,411.96,58.98,50.73,471.91,413.86,52.70,57.97,473.89,416.09,60.55,33.16,476.21,417.35,51.30,42.70,478.14,418.95,61.74,63.07,480.51,421.35,50.34,64.75,482.40,423.77,62.42,86.97,484.79,427.11,50.00,62.50
0.00,0.00,444.29,379.11,37.50,87.50,445.71,382.44,49.19,75.15,447.56,385.29,52.22,88.21,449.58,388.66,24.78,54.38,450.51,390.75,56.79,57.31,452.64,392.90,53.39,74.67,454.68,395.74,59.33,66.79,456.93,398.29,53.67,59.41,458.98,400.54,58.06,73.10,461.17,403.31,55.33,64.66,463.29,405.78,56.25,79.83,465.41,408.78,57.19,62.62,467.60,411.24,54.40,19.55,469.65,411.96,58.98,50.73,471.91,413.86,52.70,57.97,473.89,416.09,60.55,33.16,476.21,417.35,51.30,42.70,478.14,418.95,61.74,63.07,480.51,421.35,50.34,64.75,482.40,423.77,62.42,86.97,484.79,427.11,50.00,62.50,486.68,429.45,62.30,88.83,489.05,432.88,51.12,16.60,491.00,433.53,50.13,43.51,492.91,435.15,47.26,50.37,494.69,437.06,72.75,68.69,497.45,439.65,55.27,77.14,499.56,442.59,66.44,73.49,502.06,445.38,67.80,78.60,504.66,448.37,71.11,58.30,507.34,450.61,60.74,60.13
0.00,0.00,463.29,405.78,56.25,79.83,465.41,408.78,57.19,62.62,467.60,411.24,54.40,19.55,469.65,411.96,58.98,50.73,471.91,413.86,52.70,57.97,473.89,416.09,60.55,33.16,476.21,417.35,51.30,42.70,478.14,418.95,61.74,63.07,480.51,421.35,50.34,64.75,482.40,423.77,62.42,86.97,484.79,427.11,50.00,62.50,486.68,429.45,62.30,88.83,489.05,432.88,51.12,16.60,491.00,433.53,50.13,43.51,492.91,435.15,47.26,50.37,494.69,437.06,72.75,68.69,497.45,439.65,55.27,77.14,499.56,442.59,66.44,73.49,502.06,445.38,67.80,78.60,504.66,448.37,71.11,58.30,507.34,450.61,60.74,60.13,509.68,452.86,61.63,77.89,511.99,455.83,64.21,75.58,514.47,458.70,63.79,69.24,516.83,461.35,73.89,39.87,519.73,462.90,23.11,25.71,520.57,463.86,53.90,39.66,522.62,465.36,49.13,35.35,524.48,466.72,50.17,25.24,526.39,467.67,49.98,38.10,528.29,469.11,50.00,37.50
0.00,0.00,484.79,427.11,50.00,62.50,486.68,429.45,62.30,88.83,489.05,432.88,51.12,16.60,491.00,433.53,50.13,43.51,492.91,435.15,47.26,50.37,494.69,437.06,72.75,68.69,497.45,439.65,55.27,77.14,499.56,442.59,66.44,73.49,502.06,445.38,67.80,78.60,504.66,448.37,71.11,58.30,507.34,450.61,60.74,60.13,509.68,452.86,61.63,77.89,511.99,455.83,64.21,75.58,514.47,458.70,63.79,69.24,516.83,461.35,73.89,39.87,519.73,462.90,23.11,25.71,520.57,463.86,53.90,39.66,522.62,465.36,49.13,35.35,524.48,466.72,50.17,25.24,526.39,467.67,49.98,38.10,528.29,469.11,50.00,37.50,530.19,470.55,49.95,25.02,532.09,471.50,50.32,36.41,534.00,472.88,48.36,37.73,535.83,474.31,63.78,38.43,538.26,475.78,38.63,27.65,539.73,476.84,68.22,24.60,542.30,477.77,48.22,23.59,544.17,478.66,59.61,33.87,546.39,479.94,63.98,32.15,548.86,481.18,54.10,21.83
0.00,0.00,507.34,450.61,60.74,60.13,509.68,452.86,61.63,77.89,511.99,455.83,64.21,75.58,514.47,458.70,63.79,69.24,516.83,461.35,73.89,39.87,519.73,462.90,23.11,25.71,520.57,463.86,53.90,39.66,522.62,465.36,49.13,35.35,524.48,466.72,50.17,25.24,526.39,467.67,49.98,38.10,528.29,469.11,50.00,37.50,530.19,470.55,49.95,25.02,532.09,471.50,50.32,36.41,534.00,472.88,48.36,37.73,535.83,474.31,63.78,38.43,538.26,475.78,38.63,27.65,539.73,476.84,68.22,24.60,542.30,477.77,48.22,23.59,544.17,478.66,59.61,33.87,546.39,479.94,63.98,32.15,548.86,481.18,54.10,21.83,550.89,482.00,57.76,32.05,553.11,483.21,54.34,34.23,555.15,484.52,58.68,22.39,557.40,485.37,54.13,28.79,559.43,486.45,80.57,38.62,562.47,487.92,87.90,37.19,565.83,489.34,87.41,37.69,569.11,490.75,87.52,37.18,572.52,492.21,87.50,38.05,575.79,493.61,87.50,50.00
1.00,0.00,278.00,361.74,12.50,-25.00,278.24,361.25,49.19,-24.83,279.22,360.75,50.40,-26.31,280.23,360.22,50.07,11.49,281.23,360.45,48.83,-9.85,282.20,360.26,71.99,-13.34,283.63,359.99,78.01,-12.48,285.19,359.74,51.85,-11.46,286.23,359.51,67.75,-17.05,287.57,359.17,89.99,22.66,289.37,359.62,64.14,-13.20,290.65,359.36,90.89,-18.33,292.45,358.99,91.48,-14.39,294.28,358.70,98.91,8.75,296.25,358.88,74.63,-12.19,297.75,358.64,66.55,-18.48,299.08,358.27,22.71,-24.03,299.55,357.80,9.92,-45.51,299.74,356.89,23.05,-12.23,300.20,356.63,54.10,-16.53,301.26,356.32,101.90,-37.81,303.29,355.56,92.21,-15.68,305.14,355.24,93.15,-16.69,306.99,354.91,95.21,-28.10,308.89,354.35,91.96,-18.30,310.72,353.98,95.13,-18.11,312.63,353.63,95.04,-16.36,314.51,353.29,80.50,-7.14,316.15,353.16,20.01,-16.08,316.54,352.82,40.78,6.10,317.35,352.96,36.71,-20.02
1.00,0.00,289.37,359.62,64.14,-13.20,290.65,359.36,90.89,-18.33,292.45,358.99,91.48,-14.39,294.28,358.70,98.91,8.75,296.25,358.88,74.63,-12.19,297.75,358.64,66.55,-18.48,299.08,358.27,22.71,-24.03,299.55,357.80,9.92,-45.51,299.74,356.89,23.05,-12.23,300.20,356.63,54.10,-16.53,301.26,356.32,101.90,-37.81,303.29,355.56,92.21,-15.68,305.14,355.24,93.15,-16.69,306.99,354.91,95.21,-28.10,308.89,354.35,91.96,-18.30,310.72,353.98,95.13,-18.11,312.63,353.63,95.04,-16.36,314.51,353.29,80.50,-7.14,316.15,353.16,20.01,-16.08,316.54,352.82,40.78,6.10,317.35,352.96,36.71,-20.02,318.09,352.54,37.54,8.52,318.84,352.73,37.99,-42.03,319.59,351.89,35.82,-19.02,320.31,351.50,42.71,-1.93,321.15,351.47,104.95,-24.59,323.23,350.97,125.46,0.89,325.73,350.99,138.92,0.72,328.49,351.00,148.94,11.80,331.49,351.25,62.79,-49.82,332.74,350.26,86.06,-26.01
