0.00,0.00,525.56,457.48,-48.54,-35.27,523.95,456.31,-12.39,-8.78,523.54,456.03,-6.51,-41.90,523.32,454.64,-12.15,-8.90,522.92,454.35,-6.78,-41.62,522.70,452.97,-11.44,-9.88,522.32,452.64,-25.05,-16.45,521.49,452.10,5.68,-33.33,521.68,450.99,-24.57,-17.82,520.86,450.40,7.29,-32.31,521.11,449.34,-68.41,-31.75,518.84,448.29,-8.19,-41.77,518.58,446.90,-66.66,-32.36,516.37,445.83,-13.91,-40.76,515.90,444.49,-0.21,-42.92,515.91,443.06,-69.61,-31.94,513.60,442.01,-8.82,-41.53,513.31,440.63,-65.35,-32.73,511.15,439.55,-15.78,-39.97,510.62,438.23,-2.65,-44.42,510.53,436.76,-24.16,-18.63,509.73,436.14,-9.22,-38.12,509.43,434.88,-5.82,-43.10,509.24,433.46,-7.30,-40.96,508.99,432.10,-4.79,-44.48,508.84,430.63,-22.99,-19.27,508.08,429.99,-10.46,-37.09,507.73,428.77,-4.50,-43.13,507.58,427.34,-11.42,-41.83,507.20,425.95,26.55,-38.24,508.08,424.69,-24.25,-28.65
0.00,0.00,521.11,449.34,-68.41,-31.75,518.84,448.29,-8.19,-41.77,518.58,446.90,-66.66,-32.36,516.37,445.83,-13.91,-40.76,515.90,444.49,-0.21,-42.92,515.91,443.06,-69.61,-31.94,513.60,442.01,-8.82,-41.53,513.31,440.63,-65.35,-32.73,511.15,439.55,-15.78,-39.97,510.62,438.23,-2.65,-44.42,510.53,436.76,-24.16,-18.63,509.73,436.14,-9.22,-38.12,509.43,434.88,-5.82,-43.10,509.24,433.46,-7.30,-40.96,508.99,432.10,-4.79,-44.48,508.84,430.63,-22.99,-19.27,508.08,429.99,-10.46,-37.09,507.73,428.77,-4.50,-43.13,507.58,427.34,-11.42,-41.83,507.20,425.95,26.55,-38.24,508.08,424.69,-24.25,-28.65,507.28,423.74,-29.63,-19.71,506.30,423.09,-24.76,-14.43,505.48,422.61,-9.26,-38.99,505.17,421.32,-18.75,-25.04,504.55,420.49,-27.69,-12.96,503.64,420.06,-8.97,-38.74,503.34,418.78,-17.89,-26.18,502.75,417.91,-29.89,-10.78,501.76,417.56,1.63,-49.96,501.81,415.91,-34.95,-24.26
0.00,0.00,510.53,436.76,-24.16,-18.63,509.73,436.14,-9.22,-38.12,509.43,434.88,-5.82,-43.10,509.24,433.46,-7.30,-40.96,508.99,432.10,-4.79,-44.48,508.84,430.63,-22.99,-19.27,508.08,429.99,-10.46,-37.09,507.73,428.77,-4.50,-43.13,507.58,427.34,-11.42,-41.83,507.20,425.95,26.55,-38.24,508.08,424.69,-24.25,-28.65,507.28,423.74,-29.63,-19.71,506.30,423.09,-24.76,-14.43,505.48,422.61,-9.26,-38.99,505.17,421.32,-18.75,-25.04,504.55,420.49,-27.69,-12.96,503.64,420.06,-8.97,-38.74,503.34,418.78,-17.89,-26.18,502.75,417.91,-29.89,-10.78,501.76,417.56,1.63,-49.96,501.81,415.91,-34.95,-24.26,500.66,415.10,-20.81,-31.19,499.97,414.07,-3.24,-44.15,499.86,412.61,-6.87,-43.10,499.63,411.19,-11.88,-31.13,499.24,410.15,-19.59,-44.33,498.59,408.69,-11.18,-46.20,498.22,407.16,-3.32,-41.91,498.11,405.77,-18.13,-34.65,497.51,404.63,12.43,-25.45,497.92,403.78,-18.11,-23.41
0.00,0.00,508.08,424.69,-24.25,-28.65,507.28,423.74,-29.63,-19.71,506.30,423.09,-24.76,-14.43,505.48,422.61,-9.26,-38.99,505.17,421.32,-18.75,-25.04,504.55,420.49,-27.69,-12.96,503.64,420.06,-8.97,-38.74,503.34,418.78,-17.89,-26.18,502.75,417.91,-29.89,-10.78,501.76,417.56,1.63,-49.96,501.81,415.91,-34.95,-24.26,500.66,415.10,-20.81,-31.19,499.97,414.07,-3.24,-44.15,499.86,412.61,-6.87,-43.10,499.63,411.19,-11.88,-31.13,499.24,410.15,-19.59,-44.33,498.59,408.69,-11.18,-46.20,498.22,407.16,-3.32,-41.91,498.11,405.77,-18.13,-34.65,497.51,404.63,12.43,-25.45,497.92,403.78,-18.11,-23.41,497.33,403.01,-21.36,-38.25,496.62,401.75,-9.17,-34.04,496.32,400.62,-12.12,-36.41,495.91,399.42,-4.08,-41.68,495.78,398.04,-14.34,-49.43,495.31,396.40,-19.06,-37.90,494.67,395.15,-8.45,-34.41,494.39,394.01,-10.66,-44.97,494.04,392.52,14.80,-33.20,494.53,391.42,-19.50,-14.33
0.00,0.00,501.81,415.91,-34.95,-24.26,500.66,415.10,-20.81,-31.19,499.97,414.07,-3.24,-44.15,499.86,412.61,-6.87,-43.10,499.63,411.19,-11.88,-31.13,499.24,410.15,-19.59,-44.33,498.59,408.69,-11.18,-46.20,498.22,407.16,-3.32,-41.91,498.11,405.77,-18.13,-34.65,497.51,404.63,12.43,-25.45,497.92,403.78,-18.11,-23.41,497.33,403.01,-21.36,-38.25,496.62,401.75,-9.17,-34.04,496.32,400.62,-12.12,-36.41,495.91,399.42,-4.08,-41.68,495.78,398.04,-14.34,-49.43,495.31,396.40,-19.06,-37.90,494.67,395.15,-8.45,-34.41,494.39,394.01,-10.66,-44.97,494.04,392.52,14.80,-33.20,494.53,391.42,-19.50,-14.33,493.89,390.94,-30.17,-28.75,492.89,390.00,-2.23,-45.75,492.81,388.48,-4.19,-37.21,492.68,387.25,-27.71,-61.74,491.77,385.21,-80.94,-75.73,489.09,382.71,-99.84,-71.95,485.79,380.32,-10.58,2.67,485.42,380.40,24.34,-32.88,486.24,379.33,-29.49,-37.28,485.26,378.08,15.68,4.42
0.00,0.00,497.92,403.78,-18.11,-23.41,497.33,403.01,-21.36,-38.25,496.62,401.75,-9.17,-34.04,496.32,400.62,-12.12,-36.41,495.91,399.42,-4.08,-41.68,495.78,398.04,-14.34,-49.43,495.31,396.40,-19.06,-37.90,494.67,395.15,-8.45,-34.41,494.39,394.01,-10.66,-44.97,494.04,392.52,14.80,-33.20,494.53,391.42,-19.50,-14.33,493.89,390.94,-30.17,-28.75,492.89,390.00,-2.23,-45.75,492.81,388.48,-4.19,-37.21,492.68,387.25,-27.71,-61.74,491.77,385.21,-80.94,-75.73,489.09,382.71,-99.84,-71.95,485.79,380.32,-10.58,2.67,485.42,380.40,24.34,-32.88,486.24,379.33,-29.49,-37.28,485.26,378.08,15.68,4.42,485.77,378.24,88.36,-3.22,488.69,378.12,58.22,-7.76,490.63,377.88,-9.68,-68.86,490.31,375.59,11.29,-29.93,490.68,374.60,-10.41,-17.14,490.34,374.03,-36.57,-25.04,489.12,373.21,0.34,-44.77,489.14,371.73,-11.55,-42.31,488.75,370.33,7.53,-36.26,489.00,369.13,2.15,-17.90
0.00,0.00,494.53,391.42,-19.50,-14.33,493.89,390.94,-30.17,-28.75,492.89,390.00,-2.23,-45.75,492.81,388.48,-4.19,-37.21,492.68,387.25,-27.71,-61.74,491.77,385.21,-80.94,-75.73,489.09,382.71,-99.84,-71.95,485.79,380.32,-10.58,2.67,485.42,380.40,24.34,-32.88,486.24,379.33,-29.49,-37.28,485.26,378.08,15.68,4.42,485.77,378.24,88.36,-3.22,488.69,378.12,58.22,-7.76,490.63,377.88,-9.68,-68.86,490.31,375.59,11.29,-29.93,490.68,374.60,-10.41,-17.14,490.34,374.03,-36.57,-25.04,489.12,373.21,0.34,-44.77,489.14,371.73,-11.55,-42.31,488.75,370.33,7.53,-36.26,489.00,369.13,2.15,-17.90,489.08,368.53,-21.72,-25.74,488.35,367.69,-8.01,-48.24,488.09,366.09,-19.59,-48.93,487.44,364.47,7.51,-35.75,487.69,363.29,4.05,-18.43,487.83,362.67,-23.68,-25.56,487.04,361.83,-2.53,-44.27,486.96,360.37,-10.63,-42.33,486.61,358.97,5.93,-37.27,486.80,357.73,0.27,-19.71
0.00,0.00,485.26,378.08,15.68,4.42,485.77,378.24,88.36,-3.22,488.69,378.12,58.22,-7.76,490.63,377.88,-9.68,-68.86,490.31,375.59,11.29,-29.93,490.68,374.60,-10.41,-17.14,490.34,374.03,-36.57,-25.04,489.12,373.21,0.34,-44.77,489.14,371.73,-11.55,-42.31,488.75,370.33,7.53,-36.26,489.00,369.13,2.15,-17.90,489.08,368.53,-21.72,-25.74,488.35,367.69,-8.01,-48.24,488.09,366.09,-19.59,-48.93,487.44,364.47,7.51,-35.75,487.69,363.29,4.05,-18.43,487.83,362.67,-23.68,-25.56,487.04,361.83,-2.53,-44.27,486.96,360.37,-10.63,-42.33,486.61,358.97,5.93,-37.27,486.80,357.73,0.27,-19.71,486.82,357.08,-48.26,-12.58,485.22,356.66,-12.85,-26.79,484.79,355.78,-14.63,-37.18,484.31,354.55,-11.12,-16.24,483.93,354.01,6.75,-25.89,484.17,353.15,-36.52,-28.03,482.95,352.23,-16.88,-26.52,482.40,351.35,-13.75,-18.91,481.93,350.72,12.19,-21.43,482.35,350.01,-27.45,-25.71
0.00,0.00,489.00,369.13,2.15,-17.90,489.08,368.53,-21.72,-25.74,488.35,367.69,-8.01,-48.24,488.09,366.09,-19.59,-48.93,487.44,364.47,7.51,-35.75,487.69,363.29,4.05,-18.43,487.83,362.67,-23.68,-25.56,487.04,361.83,-2.53,-44.27,486.96,360.37,-10.63,-42.33,486.61,358.97,5.93,-37.27,486.80,357.73,0.27,-19.71,486.82,357.08,-48.26,-12.58,485.22,356.66,-12.85,-26.79,484.79,355.78,-14.63,-37.18,484.31,354.55,-11.12,-16.24,483.93,354.01,6.75,-25.89,484.17,353.15,-36.52,-28.03,482.95,352.23,-16.88,-26.52,482.40,351.35,-13.75,-18.91,481.93,350.72,12.19,-21.43,482.35,350.01,-27.45,-25.71,481.43,349.17,-20.31,-47.41,480.77,347.59,-16.52,-12.55,480.21,347.18,4.43,-12.42,480.37,346.77,-23.47,-23.14,479.58,346.01,-9.37,-41.83,479.28,344.62,-39.73,-22.22,477.96,343.88,-14.48,-20.21,477.48,343.22,17.12,-18.56,478.05,342.60,-54.86,-16.15,476.25,342.08,-143.56,-56.16
0.00,0.00,486.80,357.73,0.27,-19.71,486.82,357.08,-48.26,-12.58,485.22,356.66,-12.85,-26.79,484.79,355.78,-14.63,-37.18,484.31,354.55,-11.12,-16.24,483.93,354.01,6.75,-25.89,484.17,353.15,-36.52,-28.03,482.95,352.23,-16.88,-26.52,482.40,351.35,-13.75,-18.91,481.93,350.72,12.19,-21.43,482.35,350.01,-27.45,-25.71,481.43,349.17,-20.31,-47.41,480.77,347.59,-16.52,-12.55,480.21,347.18,4.43,-12.42,480.37,346.77,-23.47,-23.14,479.58,346.01,-9.37,-41.83,479.28,344.62,-39.73,-22.22,477.96,343.88,-14.48,-20.21,477.48,343.22,17.12,-18.56,478.05,342.60,-54.86,-16.15,476.25,342.08,-143.56,-56.16,471.50,340.20,-77.57,0.03,468.92,340.22,23.74,-68.02,469.70,337.96,62.78,-28.97,471.77,337.00,53.92,-22.89,473.56,336.24,12.49,26.67,473.98,337.13,1.80,-35.99,474.04,335.93,-23.66,-18.28,473.25,335.33,-8.00,-41.66,472.99,333.95,-20.97,-16.19,472.29,333.42,16.04,-25.34
0.00,0.00,482.35,350.01,-27.45,-25.71,481.43,349.17,-20.31,-47.41,480.77,347.59,-16.52,-12.55,480.21,347.18,4.43,-12.42,480.37,346.77,-23.47,-23.14,479.58,346.01,-9.37,-41.83,479.28,344.62,-39.73,-22.22,477.96,343.88,-14.48,-20.21,477.48,343.22,17.12,-18.56,478.05,342.60,-54.86,-16.15,476.25,342.08,-143.56,-56.16,471.50,340.20,-77.57,0.03,468.92,340.22,23.74,-68.02,469.70,337.96,62.78,-28.97,471.77,337.00,53.92,-22.89,473.56,336.24,12.49,26.67,473.98,337.13,1.80,-35.99,474.04,335.93,-23.66,-18.28,473.25,335.33,-8.00,-41.66,472.99,333.95,-20.97,-16.19,472.29,333.42,16.04,-25.34,472.83,332.58,-39.63,-26.18,471.52,331.71,-20.65,-15.66,470.83,331.19,-1.29,-0.77,470.79,331.17,-23.49,-17.11,470.01,330.60,-1.05,-0.75,469.98,330.58,-36.18,-26.29,468.78,329.71,0.68,0.50,468.81,329.72,-25.55,-18.56,467.96,329.11,-23.11,-16.79,467.19,328.55,-0.57,-0.42
0.00,0.00,476.25,342.08,-143.56,-56.16,471.50,340.20,-77.57,0.03,468.92,340.22,23.74,-68.02,469.70,337.96,62.78,-28.97,471.77,337.00,53.92,-22.89,473.56,336.24,12.49,26.67,473.98,337.13,1.80,-35.99,474.04,335.93,-23.66,-18.28,473.25,335.33,-8.00,-41.66,472.99,333.95,-20.97,-16.19,472.29,333.42,16.04,-25.34,472.83,332.58,-39.63,-26.18,471.52,331.71,-20.65,-15.66,470.83,331.19,-1.29,-0.77,470.79,331.17,-23.49,-17.11,470.01,330.60,-1.05,-0.75,469.98,330.58,-36.18,-26.29,468.78,329.71,0.68,0.50,468.81,329.72,-25.55,-18.56,467.96,329.11,-23.11,-16.79,467.19,328.55,-0.57,-0.42,467.18,328.54,-36.33,-26.38,465.97,327.67,0.14,0.07,465.98,327.67,-24.33,-17.62,465.17,327.08,-0.00,-0.00,465.17,327.09,-6.37,-41.70,464.97,325.71,-36.57,-27.03,463.75,324.81,-0.19,0.05,463.75,324.82,-24.13,-17.60,462.95,324.23,-0.23,-0.14,462.94,324.23,-23.64,-17.18
0.00,0.00,472.29,333.42,16.04,-25.34,472.83,332.58,-39.63,-26.18,471.52,331.71,-20.65,-15.66,470.83,331.19,-1.29,-0.77,470.79,331.17,-23.49,-17.11,470.01,330.60,-1.05,-0.75,469.98,330.58,-36.18,-26.29,468.78,329.71,0.68,0.50,468.81,329.72,-25.55,-18.56,467.96,329.11,-23.11,-16.79,467.19,328.55,-0.57,-0.42,467.18,328.54,-36.33,-26.38,465.97,327.67,0.14,0.07,465.98,327.67,-24.33,-17.62,465.17,327.08,-0.00,-0.00,465.17,327.09,-6.37,-41.70,464.97,325.71,-36.57,-27.03,463.75,324.81,-0.19,0.05,463.75,324.82,-24.13,-17.60,462.95,324.23,-0.23,-0.14,462.94,324.23,-23.64,-17.18,462.16,323.66,-12.60,-9.15,461.74,323.36,-23.24,-16.89,460.98,322.80,-25.71,-18.68,460.12,322.18,-0.02,-0.02,460.12,322.18,-23.28,-16.90,459.35,321.62,-12.41,-9.07,458.94,321.32,-24.83,-17.84,458.12,320.73,-0.03,-0.81,458.12,320.70,-25.06,-15.11,457.29,320.21,17.15,-25.03
0.00,0.00,467.19,328.55,-0.57,-0.42,467.18,328.54,-36.33,-26.38,465.97,327.67,0.14,0.07,465.98,327.67,-24.33,-17.62,465.17,327.08,-0.00,-0.00,465.17,327.09,-6.37,-41.70,464.97,325.71,-36.57,-27.03,463.75,324.81,-0.19,0.05,463.75,324.82,-24.13,-17.60,462.95,324.23,-0.23,-0.14,462.94,324.23,-23.64,-17.18,462.16,323.66,-12.60,-9.15,461.74,323.36,-23.24,-16.89,460.98,322.80,-25.71,-18.68,460.12,322.18,-0.02,-0.02,460.12,322.18,-23.28,-16.90,459.35,321.62,-12.41,-9.07,458.94,321.32,-24.83,-17.84,458.12,320.73,-0.03,-0.81,458.12,320.70,-25.06,-15.11,457.29,320.21,17.15,-25.03,457.86,319.38,-38.74,-14.52,456.58,318.90,-30.30,-19.18,455.57,318.26,-0.72,1.71,455.55,318.32,-6.62,-40.00,455.33,316.99,1.50,-4.51,455.38,316.84,-31.12,-21.98,454.35,316.12,-31.73,-19.74,453.30,315.46,16.65,-22.71,453.85,314.71,-19.74,-20.65,453.20,314.03,-1.33,-2.10
0.00,0.00,462.94,324.23,-23.64,-17.18,462.16,323.66,-12.60,-9.15,461.74,323.36,-23.24,-16.89,460.98,322.80,-25.71,-18.68,460.12,322.18,-0.02,-0.02,460.12,322.18,-23.28,-16.90,459.35,321.62,-12.41,-9.07,458.94,321.32,-24.83,-17.84,458.12,320.73,-0.03,-0.81,458.12,320.70,-25.06,-15.11,457.29,320.21,17.15,-25.03,457.86,319.38,-38.74,-14.52,456.58,318.90,-30.30,-19.18,455.57,318.26,-0.72,1.71,455.55,318.32,-6.62,-40.00,455.33,316.99,1.50,-4.51,455.38,316.84,-31.12,-21.98,454.35,316.12,-31.73,-19.74,453.30,315.46,16.65,-22.71,453.85,314.71,-19.74,-20.65,453.20,314.03,-1.33,-2.10,453.15,313.96,-39.04,-7.82,451.87,313.70,-17.31,-42.02,451.29,312.31,4.82,-7.18,451.45,312.07,-25.28,-11.47,450.61,311.70,13.49,-24.26,451.06,310.89,-23.39,-25.95,450.29,310.03,-33.01,-22.74,449.19,309.28,-2.54,1.94,449.11,309.35,-6.11,-36.04,448.90,308.16,2.49,-11.13
0.00,0.00,457.29,320.21,17.15,-25.03,457.86,319.38,-38.74,-14.52,456.58,318.90,-30.30,-19.18,455.57,318.26,-0.72,1.71,455.55,318.32,-6.62,-40.00,455.33,316.99,1.50,-4.51,455.38,316.84,-31.12,-21.98,454.35,316.12,-31.73,-19.74,453.30,315.46,16.65,-22.71,453.85,314.71,-19.74,-20.65,453.20,314.03,-1.33,-2.10,453.15,313.96,-39.04,-7.82,451.87,313.70,-17.31,-42.02,451.29,312.31,4.82,-7.18,451.45,312.07,-25.28,-11.47,450.61,311.70,13.49,-24.26,451.06,310.89,-23.39,-25.95,450.29,310.03,-33.01,-22.74,449.19,309.28,-2.54,1.94,449.11,309.35,-6.11,-36.04,448.90,308.16,2.49,-11.13,448.99,307.78,-34.26,-7.45,447.86,307.54,-38.15,-17.87,446.59,306.95,14.19,-22.33,447.06,306.21,-14.65,-22.27,446.58,305.47,-5.55,-2.30,446.39,305.39,-26.12,-14.99,445.53,304.90,-20.48,-44.32,444.85,303.44,5.54,-11.70,445.04,303.04,-24.42,-7.28,444.23,302.81,13.27,-28.12
0.00,0.00,453.20,314.03,-1.33,-2.10,453.15,313.96,-39.04,-7.82,451.87,313.70,-17.31,-42.02,451.29,312.31,4.82,-7.18,451.45,312.07,-25.28,-11.47,450.61,311.70,13.49,-24.26,451.06,310.89,-23.39,-25.95,450.29,310.03,-33.01,-22.74,449.19,309.28,-2.54,1.94,449.11,309.35,-6.11,-36.04,448.90,308.16,2.49,-11.13,448.99,307.78,-34.26,-7.45,447.86,307.54,-38.15,-17.87,446.59,306.95,14.19,-22.33,447.06,306.21,-14.65,-22.27,446.58,305.47,-5.55,-2.30,446.39,305.39,-26.12,-14.99,445.53,304.90,-20.48,-44.32,444.85,303.44,5.54,-11.70,445.04,303.04,-24.42,-7.28,444.23,302.81,13.27,-28.12,444.66,301.87,-40.59,-0.67,443.33,301.85,-25.02,8.33,442.49,302.13,-11.29,-14.91,442.12,301.63,-13.67,-7.47,441.67,301.38,7.90,2.72,441.93,301.48,-26.59,-5.50,441.05,301.29,-10.17,1.18,440.71,301.33,-22.39,-18.46,439.98,300.73,-19.77,-13.14,439.32,300.29,9.07,3.93
0.00,0.00,448.90,308.16,2.49,-11.13,448.99,307.78,-34.26,-7.45,447.86,307.54,-38.15,-17.87,446.59,306.95,14.19,-22.33,447.06,306.21,-14.65,-22.27,446.58,305.47,-5.55,-2.30,446.39,305.39,-26.12,-14.99,445.53,304.90,-20.48,-44.32,444.85,303.44,5.54,-11.70,445.04,303.04,-24.42,-7.28,444.23,302.81,13.27,-28.12,444.66,301.87,-40.59,-0.67,443.33,301.85,-25.02,8.33,442.49,302.13,-11.29,-14.91,442.12,301.63,-13.67,-7.47,441.67,301.38,7.90,2.72,441.93,301.48,-26.59,-5.50,441.05,301.29,-10.17,1.18,440.71,301.33,-22.39,-18.46,439.98,300.73,-19.77,-13.14,439.32,300.29,9.07,3.93,439.62,300.42,-25.01,-5.27,438.80,300.24,-13.46,-0.25,438.34,300.23,-12.18,-11.19,437.95,299.87,-15.61,-10.09,437.43,299.53,9.42,4.23,437.74,299.67,-31.02,-10.48,436.72,299.33,-22.06,-5.58,435.98,299.14,-9.40,-9.30,435.67,298.83,-16.84,-10.97,435.11,298.47,8.05,3.30
